main_topic,description_1,bill_link,bill_name,current_status,house_progress,senate_progress,after_passage_progress,description_2,sponsors,requester,democrat_sponsor_count,republican_sponsor_count
"EMERGENCY, STATE OF","Public health emergency, fur farms, spread of COVID-19 via, fur products sale/trade/distribution prohibitions to reduce",https://app.leg.wa.gov/billsummary?BillNumber=5973&Year=2021&Initiative=false,SB 5973,Ag/Water/Natur,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the unlawful trade of fur products.,Stanford,No Requester,1,0
"EMERGENCY, STATE OF","Public health emergency, health care and behavioral health professionals, workforce expansion programs for",https://app.leg.wa.gov/billsummary?BillNumber=1504&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1504,170 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the workforce education investment act.,"Chopp, Simmons, Berry, Davis, Valdez, Wylie, Jesse Johnson, Ryu, Tharinger, Taylor, Goodman, Bergquist, Ramel, Peterson, Senn, Dolan, Ormsby, Duerr, Macri, Kloba, Callan, Morgan, Stonier, Pollet, Riccelli, Thai",No Requester,26,0
"EMERGENCY, STATE OF","Public health emergency, health care employees unemployment and workers' compensation benefits",https://app.leg.wa.gov/billsummary?BillNumber=5190&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5190,251 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing health care workers with presumptive benefits during a public health emergency.,"Holy, Frockt, Conway, Hasegawa, Honeyford, Keiser, King, Lovelett, Randall, Salomon, Van De Wege, Warnick, Claire Wilson, Jeff Wilson",No Requester,9,6
"EMERGENCY, STATE OF","Public health emergency, health care employees, hazard pay retention bonus for, when",https://app.leg.wa.gov/billsummary?BillNumber=5911&Year=2021&Initiative=false,Substitute - SSB 5911,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing hazard pay retention bonuses to certain health care employees.,"Cleveland, Keiser, Billig, Conway, Das, Lovelett, Lovick, Nguyen, Randall, Saldaña, Stanford, Trudeau",No Requester,12,0
"EMERGENCY, STATE OF","Public health emergency, health care employees, practicing in COVID units, hazard pay retention bonus for",https://app.leg.wa.gov/billsummary?BillNumber=5911&Year=2021&Initiative=false,Substitute - SSB 5911,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing hazard pay retention bonuses to certain health care employees.,"Cleveland, Keiser, Billig, Conway, Das, Lovelett, Lovick, Nguyen, Randall, Saldaña, Stanford, Trudeau",No Requester,12,0
"EMERGENCY, STATE OF","Public health emergency, health care laws/regulations, selected, automatic waiver or suspension of, when",https://app.leg.wa.gov/billsummary?BillNumber=5178&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5178,268 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing automatic waivers of select state health care laws to enable timely response by the health care system during a governor-declared statewide state of emergency.,"Cleveland, Muzzall, Claire Wilson",No Requester,2,3
"EMERGENCY, STATE OF","Public health emergency, health care laws/regulations, selected, timely consideration of waiver or suspension of, when",https://app.leg.wa.gov/billsummary?BillNumber=5178&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5178,268 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing automatic waivers of select state health care laws to enable timely response by the health care system during a governor-declared statewide state of emergency.,"Cleveland, Muzzall, Claire Wilson",No Requester,2,3
"EMERGENCY, STATE OF","Public health emergency, health care provider personal protective equipment use, reimbursement for",https://app.leg.wa.gov/billsummary?BillNumber=5169&Year=2021&Initiative=false,Substitute - SSB 5169,94 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning provider reimbursement for personal protective equipment during the state of emergency related to COVID-19.,"Frockt, Holy, Carlyle, Das, Hunt, Kuderer, Liias, Randall, Robinson, Claire Wilson",No Requester,9,3
"EMERGENCY, STATE OF","Public health emergency, health care provider use of ""known"" remedies to prevent/treat/cure COVID-19, when",https://app.leg.wa.gov/billsummary?BillNumber=2065&Year=2021&Initiative=false,HB 2065,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Authorizing health care providers to use their professional judgment and known remedies in treating and preventing COVID-19.,"Kraft, Chase, Graham, Sutherland, Eslick",No Requester,0,5
"EMERGENCY, STATE OF","Public health emergency, health care workers paid administrative leave during, when",https://app.leg.wa.gov/billsummary?BillNumber=1242&Year=2021&Initiative=false,HB 1242,Labor & Workpl,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing paid administrative leave for health care workers in time of declared public health emergencies.,"Leavitt, Dolan, Lovick, Valdez, Simmons, Ramel, Ortiz-Self, Frame, Shewmake, Ryu, Callan, Wicks, Rule, Lekanoff, Macri, Bronoske, Chopp, Slatter, Ramos, Harris-Talley, Pollet",No Requester,21,1
"EMERGENCY, STATE OF","Public health emergency, income replacement for immigrant workers program, creating",https://app.leg.wa.gov/billsummary?BillNumber=5438&Year=2021&Initiative=false,SB 5438,"Labor, Comm &","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing unemployment benefits to workers who are unemployed as a result of the COVID-19 pandemic and not eligible for unemployment benefits due to immigration status.,"Saldaña, Nobles, Cleveland, Darneille, Das, Dhingra, Hasegawa, Hunt, Kuderer, Liias, Lovelett, Nguyen, Robinson, Stanford, Wellman, Claire Wilson",No Requester,15,2
"EMERGENCY, STATE OF","Public health emergency, injuries resulting from health care during, standard of care law and proof of injury",https://app.leg.wa.gov/billsummary?BillNumber=5271&Year=2021&Initiative=false,Substitute - SSB 5271,241 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Amending the necessary elements of proof of injury during the state of emergency declared due to the COVID-19 pandemic.,"Wagoner, Pedersen, Dhingra",No Requester,2,1
"EMERGENCY, STATE OF","Public health emergency, insurance rates/rules exceptions due to impact of extraordinary life events",https://app.leg.wa.gov/billsummary?BillNumber=5409&Year=2021&Initiative=false,SB 5409,"Business, Fina","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Requiring insurers who use credit information to provide reasonable exceptions to insurance rates for consumers experiencing extraordinary life circumstances.,"Dozier, Braun",No Requester,0,2
"EMERGENCY, STATE OF","Public health emergency, L&I rules/guidance/policies and penalties imposed on employers, restricting",https://app.leg.wa.gov/billsummary?BillNumber=1609&Year=2021&Initiative=false,HB 1609,Labor & Workpl,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Limiting agency authority to align with federal standards during public health emergencies.,"Hoff, Vick, Caldier, Graham, Corry, Dufault",No Requester,0,6
"EMERGENCY, STATE OF","Public health emergency, labor standards for, establishing",https://app.leg.wa.gov/billsummary?BillNumber=5115&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5115,252 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing health emergency labor standards.,"Keiser, Liias, Conway, Kuderer, Lovelett, Nguyen, Salomon, Stanford, Claire Wilson",No Requester,9,2
"EMERGENCY, STATE OF","Public health emergency, labor standards for, personal protective equipment, employer requirements",https://app.leg.wa.gov/billsummary?BillNumber=5254&Year=2021&Initiative=false,Substitute - SSB 5254,146 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning the use of protective devices and equipment during a public health emergency.,"Salomon, Darneille, Frockt, Hasegawa, Keiser, Saldaña, Stanford, Claire Wilson",No Requester,7,2
"EMERGENCY, STATE OF","Public health emergency, liquor license fees waiver, unless licensee has violated emergency requirements",https://app.leg.wa.gov/billsummary?BillNumber=5272&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5272,6 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning temporarily waiving certain liquor and cannabis board annual licensing fees.,"Rolfes, Frockt, Conway, Das, Dhingra, Keiser, Lovelett, Mullet, Nguyen, Nobles, Randall, Saldaña, Stanford, Claire Wilson, Jeff Wilson",No Requester,14,2
"EMERGENCY, STATE OF","Public health emergency, measures infringing on any constitutional rights, prohibiting enforcement of",https://app.leg.wa.gov/billsummary?BillNumber=1442&Year=2021&Initiative=false,HB 1442,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic and pandemic preparedness.,"Chase, Sutherland, Caldier, Schmick, Eslick, Kraft",No Requester,0,6
"EMERGENCY, STATE OF","Public health emergency, pandemic leave assistance employee and employer grants, when",https://app.leg.wa.gov/billsummary?BillNumber=1073&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1073,109 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Expanding coverage of the paid family and medical leave program.,"Berry, Wicks, Fitzgibbon, Bateman, Tharinger, Simmons, Kloba, Ramel, Ortiz-Self, Goodman, Ryu, Bronoske, Hackney, Chopp, Riccelli, Stonier, Frame, Macri, Davis, Pollet, Bergquist, Harris-Talley",No Requester,22,1
"EMERGENCY, STATE OF","Public health emergency, personal data regarding, private and public sector privacy",https://app.leg.wa.gov/billsummary?BillNumber=5062&Year=2021&Initiative=false,2nd Substitute - 2SSB 5062,Rules 3,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Concerning the management, oversight, and use of data.","Carlyle, Nguyen, Billig, Darneille, Das, Dhingra, Holy, Hunt, Lovelett, Mullet, Pedersen, Salomon, Sheldon, Wellman, Claire Wilson",No Requester,13,3
"EMERGENCY, STATE OF","Public health emergency, price increases, excessive/unjustified during state of emergency, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=5191&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5191,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Regulating unfair business practices and prohibiting predatory price increases during states of emergency.,"Darneille, King, Billig, Carlyle, Conway, Das, Hasegawa, Hunt, Kuderer, Liias, Lovelett, Nguyen, Nobles, Randall, Salomon, Stanford, Claire Wilson",Attorney General,15,3
"EMERGENCY, STATE OF","Public health emergency, property revenue reduction due to COVID emergency, property tax deferral",https://app.leg.wa.gov/billsummary?BillNumber=5402&Year=2021&Initiative=false,SB 5402,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning property tax deferral during the COVID-19 pandemic.,"Mullet, Kuderer",No Requester,2,0
"EMERGENCY, STATE OF","Public health emergency, property revenue reduction due to COVID emergency, property tax deferral via payment plan",https://app.leg.wa.gov/billsummary?BillNumber=1332&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1332,73 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning property tax deferral during the COVID-19 pandemic.,"Sullivan, Ramel, Leavitt, Dufault, Hackney, Wylie, Santos, Ortiz-Self, Ormsby, Rule, Stokesbary, Callan, Pollet, Macri",No Requester,11,2
"EMERGENCY, STATE OF","Public health emergency, property value reduction, as destroyed property or due to use restrictions",https://app.leg.wa.gov/billsummary?BillNumber=5282&Year=2021&Initiative=false,SB 5282,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning reduction in value of property as a result of government restrictions imposed in response to a public health emergency.,"Dhingra, Carlyle, Das, Kuderer, Nguyen, Randall, Rivers, Saldaña, Stanford, Wagoner, Claire Wilson",No Requester,9,4
"EMERGENCY, STATE OF","Public health emergency, public assistance minimum service expectations/requirements for DSHS, establishing",https://app.leg.wa.gov/billsummary?BillNumber=2075&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 2075,Gov vetoed,"['1', '1', '1', '1']","['1', '1', '1', '1']","['0', '0']",Establishing service requirements for the department of social and health services.,"Peterson, Fitzgibbon, Simmons, Morgan, Chopp, Walen, Macri, Sutherland",No Requester,7,1
"EMERGENCY, STATE OF","Public health emergency, public assistance minimum service expectations/requirements for DSHS's CSD, establishing",https://app.leg.wa.gov/billsummary?BillNumber=2075&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 2075,Gov vetoed,"['1', '1', '1', '1']","['1', '1', '1', '1']","['0', '0']",Establishing service requirements for the department of social and health services.,"Peterson, Fitzgibbon, Simmons, Morgan, Chopp, Walen, Macri, Sutherland",No Requester,7,1
"EMERGENCY, STATE OF","Public health emergency, public works contract clauses waiving/extinguishing rights to damages due to, voiding",https://app.leg.wa.gov/billsummary?BillNumber=5333&Year=2021&Initiative=false,Substitute - SSB 5333,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning void and unenforceable clauses in construction contracts related to delays caused by the COVID-19 pandemic emergency proclamations.,"Holy, Linda Wilson",No Requester,1,3
"EMERGENCY, STATE OF","Public health emergency, school immunity from COVID infection-related damage/loss/injury/death claims liability, when",https://app.leg.wa.gov/billsummary?BillNumber=1338&Year=2021&Initiative=false,HB 1338,Civil R & Judi,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Preserving public school resources during the COVID-19 emergency.,"Harris, Walen, Eslick",No Requester,1,2
"EMERGENCY, STATE OF","Public health emergency, school in-person instruction, as required learning option, when",https://app.leg.wa.gov/billsummary?BillNumber=5464&Year=2021&Initiative=false,SB 5464,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Requiring the option of in-person learning unless prohibited by the governor, secretary of health, or a local health officer.","Linda Wilson, Braun, Brown, Dozier, Muzzall, Padden, Wagoner, Jeff Wilson",No Requester,1,8
"EMERGENCY, STATE OF","Public health emergency, school staff paid emergency leave pool",https://app.leg.wa.gov/billsummary?BillNumber=1992&Year=2021&Initiative=false,Substitute - SHB 1992,Rules C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning vacation leave accrual for public employees.,"Bateman, Leavitt, Berry, Macri, Frame, Pollet, Bronoske, Taylor, Valdez, Slatter, Kloba, MacEwen",No Requester,11,1
"EMERGENCY, STATE OF","Public health emergency, school use of learning assistance program to address academic deficits due to",https://app.leg.wa.gov/billsummary?BillNumber=1208&Year=2021&Initiative=false,Substitute - SHB 1208,111 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the learning assistance program.,"Santos, Steele, Lekanoff, Paul, Callan, Ortiz-Self, Bergquist, Harris-Talley",No Requester,7,2
