main_topic,description_1,bill_link,bill_name,current_status,house_progress,senate_progress,after_passage_progress,description_2,sponsors,requester,democrat_sponsor_count,republican_sponsor_count
COVID-19 AND CORONAVIRUS,"Unemployment benefits, reimbursing from COVID-19 unemployment account",https://app.leg.wa.gov/billsummary?BillNumber=1021&Year=2021&Initiative=false,HB 1021,Labor & Workpl,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning relief of benefit charges when discharge is a result of a gubernatorial declaration of emergency or related executive order.,"MacEwen, Eslick, Young, Graham",No Requester,0,4
COVID-19 AND CORONAVIRUS,"Unemployment insurance, aiding employees and employers during public health emergency",https://app.leg.wa.gov/billsummary?BillNumber=1343&Year=2021&Initiative=false,HB 1343,Labor & Workpl,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Providing employer relief in unemployment insurance by relieving COVID-19-related benefit charges, providing contribution relief, making appropriations to rebuild the unemployment trust fund and making clarifying changes.","Hoff, Stokesbary, Chambers, Corry, Ybarra, Dufault, Barkis, Walen, Dent, Eslick, Dye, Walsh, Schmick, Boehnke, Gilday",No Requester,1,14
COVID-19 AND CORONAVIRUS,"Unemployment insurance, claim adjudicators, training program for, creating",https://app.leg.wa.gov/billsummary?BillNumber=1487&Year=2021&Initiative=false,Substitute - SHB 1487,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Concerning unemployment insurance systems enhancements, including creating a reserve force of unemployment claim adjudicators, effective and equitable claims processing, and transparent performance metrics.","Bronoske, Berry, Wicks, Fitzgibbon, Lovick, Kirby, Santos, Shewmake, Lekanoff, Leavitt, Senn, Paul, Peterson, Sells, Ramel, Callan, Valdez, Tharinger, Ormsby, Chopp, Harris-Talley, Berg, Pollet",No Requester,22,1
COVID-19 AND CORONAVIRUS,"Unemployment insurance, contribution relief for employers",https://app.leg.wa.gov/billsummary?BillNumber=5171&Year=2021&Initiative=false,SB 5171,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing unemployment insurance relief.,"Linda Wilson, Braun, Brown, Dozier, Gildon, Holy, King, Muzzall, Rivers, Schoesler, Short, Wagoner, Jeff Wilson",No Requester,1,13
COVID-19 AND CORONAVIRUS,"Unemployment insurance, effective/equitable claims processing, demand thresholds, and emergency drills",https://app.leg.wa.gov/billsummary?BillNumber=1487&Year=2021&Initiative=false,Substitute - SHB 1487,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Concerning unemployment insurance systems enhancements, including creating a reserve force of unemployment claim adjudicators, effective and equitable claims processing, and transparent performance metrics.","Bronoske, Berry, Wicks, Fitzgibbon, Lovick, Kirby, Santos, Shewmake, Lekanoff, Leavitt, Senn, Paul, Peterson, Sells, Ramel, Callan, Valdez, Tharinger, Ormsby, Chopp, Harris-Talley, Berg, Pollet",No Requester,22,1
COVID-19 AND CORONAVIRUS,"Utilities, customer support via payment plans/partial arrearages forgiveness and utility public utility tax credit",https://app.leg.wa.gov/billsummary?BillNumber=5472&Year=2021&Initiative=false,SB 5472,"Environment, E","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Providing support for utility customers impacted by COVID-19 through payment plans, including partial forgiveness of arrearages and a credit against the public utility tax.","Van De Wege, Sheldon, Hasegawa, Nobles",No Requester,4,0
COVID-19 AND CORONAVIRUS,"Utilities, electric light/space heating service, termination due to unpaid charges, prohibitions, when/for whom",https://app.leg.wa.gov/billsummary?BillNumber=1490&Year=2021&Initiative=false,HB 1490,Env & Energy,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Maintaining residential electricity and heating service for low-income households and households with people with disabilities.,"Harris-Talley, Ramel, Macri, Simmons, Berry, Lekanoff, Jesse Johnson, Duerr, Ortiz-Self, Hackney, Slatter, Ryu, Taylor, Orwall, Chopp, Dolan, Riccelli, Bateman, Ormsby, Morgan, Frame",No Requester,21,1
COVID-19 AND CORONAVIRUS,"Utilities, electric, impacts on, compliance burden reduction/customer assistance",https://app.leg.wa.gov/billsummary?BillNumber=5007&Year=2021&Initiative=false,SB 5007,"Environment, E","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Addressing the economic challenges facing Washington citizens from the COVID-19 pandemic through a temporary reduction in compliance and tax burden on electric utilities in order to lower costs and support direct utility assistance to low-income customers.,"Van De Wege, Conway, Kuderer, Nguyen, Claire Wilson",No Requester,5,2
COVID-19 AND CORONAVIRUS,"Utilities, electric, impacts on, conservation acquisition targets, when events beyond control prevent meeting of",https://app.leg.wa.gov/billsummary?BillNumber=1446&Year=2021&Initiative=false,Substitute - SHB 1446,79 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Prohibiting a utility from being assessed a penalty for not meeting its biennial acquisition target for cost-effective conservation in special circumstances outside the utility's control.,Fey,No Requester,1,0
COVID-19 AND CORONAVIRUS,"Utilities, lien imposition against customer premises, after emergency declaration expires",https://app.leg.wa.gov/billsummary?BillNumber=1069&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1069,296 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning local government fiscal flexibility.,"Pollet, Duerr, Leavitt, Wylie, Tharinger, Kloba, Senn, Ryu, Callan, Fey",No Requester,10,0
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccination documents, forged/falsified, possession/use of, misdemeanor/felony",https://app.leg.wa.gov/billsummary?BillNumber=5667&Year=2021&Initiative=false,SB 5667,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the possession and use of forged and falsified COVID-19 vaccination documents.,"Salomon, Hunt, Keiser, Mullet, Van De Wege, Wellman",No Requester,6,0
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccination proof for access to public places, prohibiting government from requiring",https://app.leg.wa.gov/billsummary?BillNumber=1570&Year=2021&Initiative=false,HB 1570,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting the government from requiring proof of vaccination to access public places.,"Walsh, Volz, Abbarno, Boehnke, Caldier, Dent, Dufault, Graham, Jacobsen, Rude, Ybarra, Schmick, Orcutt, Klippert, Chase, Eslick, Klicker, McEntire, McCaslin, Chambers",No Requester,0,20
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccine, employees terminated or who left work due to mandate, unemployment compensation",https://app.leg.wa.gov/billsummary?BillNumber=5864&Year=2021&Initiative=false,SB 5864,"Labor, Comm &","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning unemployment eligibility for certain unvaccinated employees.,"Linda Wilson, Dozier, Fortunato, Holy, Padden, Short, Wagoner, Jeff Wilson",No Requester,1,8
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccine, employees terminated or who resigned due to declining, restoring to employment",https://app.leg.wa.gov/billsummary?BillNumber=5680&Year=2021&Initiative=false,SB 5680,"Labor, Comm &","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Restoring the jobs and volunteer positions of individuals who were terminated from employment despite exercising their personal medical and religious rights.,"McCune, Fortunato, Padden, Short, Wagoner, Jeff Wilson, Linda Wilson",No Requester,1,7
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccine, equitable dose allocation before reverting county to more restrictive Roadmap phase",https://app.leg.wa.gov/billsummary?BillNumber=1580&Year=2021&Initiative=false,HB 1580,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Ensuring that equitable COVID-19 vaccine dose allocation is considered before a county may be reverted to a more restrictive phase under the healthy Washington: Roadmap to recovery plan.,"Chambers, Boehnke, Jacobsen, Caldier, Rule, Ybarra, Stokesbary, Walsh, Shewmake, Graham, Chandler, Eslick",No Requester,2,10
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccine, exemption for employees with positive antibody test",https://app.leg.wa.gov/billsummary?BillNumber=5681&Year=2021&Initiative=false,SB 5681,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning antibody tests for proof of natural immunity to novel coronavirus COVID-19.,"McCune, Fortunato, Short, Jeff Wilson, Linda Wilson",No Requester,1,5
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccine, freedom to choose whether to receive",https://app.leg.wa.gov/billsummary?BillNumber=5682&Year=2021&Initiative=false,SB 5682,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting the freedom to choose whether to receive a COVID-19 vaccination.,"McCune, Fortunato, Padden, Short, Jeff Wilson, Linda Wilson",No Requester,1,6
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccine, if added to list of school-required vaccines, exempting child using DOH form",https://app.leg.wa.gov/billsummary?BillNumber=5682&Year=2021&Initiative=false,SB 5682,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting the freedom to choose whether to receive a COVID-19 vaccination.,"McCune, Fortunato, Padden, Short, Jeff Wilson, Linda Wilson",No Requester,1,6
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccine, if added to school-required vaccines, nonbinding without district adoption",https://app.leg.wa.gov/billsummary?BillNumber=5777&Year=2021&Initiative=false,SB 5777,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Addressing the vaccination for COVID-19 requirement for children attending schools or day care centers.,"Braun, Brown, Dozier, Fortunato, Padden, Rivers, Schoesler, Short, Wagoner, Warnick, Jeff Wilson",No Requester,1,12
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccine, immune protection from recovery from COVID-19 as at least as protective as",https://app.leg.wa.gov/billsummary?BillNumber=1680&Year=2021&Initiative=false,HB 1680,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Recognizing the lasting immune protection resulting from recovery from COVID-19.,"Klippert, Graham, Chase, McCaslin, Sutherland, Kraft, Young",No Requester,0,7
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccine, natural immunity verified by antibody test as alternative to proof of",https://app.leg.wa.gov/billsummary?BillNumber=5681&Year=2021&Initiative=false,SB 5681,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning antibody tests for proof of natural immunity to novel coronavirus COVID-19.,"McCune, Fortunato, Short, Jeff Wilson, Linda Wilson",No Requester,1,5
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccine, planning/preparing/deploying using freed-up federal coronavirus funds",https://app.leg.wa.gov/billsummary?BillNumber=1368&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1368,3 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Responding to the COVID-19 pandemic through state actions supported by federal funding.,"Ormsby, Macri, Ramos, Callan, Gregerson, Berry, Sullivan, Leavitt, Duerr, Bergquist, Kloba, Riccelli, Ramel, Harris-Talley, Pollet",No Requester,16,1
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccine, prioritizing school teachers and classified/private school staff for receipt of",https://app.leg.wa.gov/billsummary?BillNumber=1420&Year=2021&Initiative=false,HB 1420,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Ensuring that critical school employees receive priority for receipt of the COVID-19 vaccine.,"MacEwen, Rude, Jesse Johnson, Robertson, Jacobsen, Pollet",No Requester,2,4
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccine, provider to inform patient of potential adverse reactions before administration",https://app.leg.wa.gov/billsummary?BillNumber=5836&Year=2021&Initiative=false,SB 5836,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning informed consent for COVID-19 vaccines.,"Fortunato, Linda Wilson",No Requester,1,3
COVID-19 AND CORONAVIRUS,"Vaccination, COVID-19 vaccines, limiting new hospital information reporting duties to COVID patient care and",https://app.leg.wa.gov/billsummary?BillNumber=5420&Year=2021&Initiative=false,2nd Substitute - 2SSB 5420,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning data reporting requirements for hospitals.,"Muzzall, Schoesler, Warnick",No Requester,0,3
COVID-19 AND CORONAVIRUS,"Vaccination, law/rule/order requiring receipt of, exemption when medical/philosophical/religious objection",https://app.leg.wa.gov/billsummary?BillNumber=1065&Year=2021&Initiative=false,HB 1065,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic or pandemic vaccines.,"Eslick, Young",No Requester,0,2
COVID-19 AND CORONAVIRUS,"Vaccination, law/rule/order requiring receipt of, prohibiting unless conditions met",https://app.leg.wa.gov/billsummary?BillNumber=1065&Year=2021&Initiative=false,HB 1065,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic or pandemic vaccines.,"Eslick, Young",No Requester,0,2
COVID-19 AND CORONAVIRUS,"Vaccination, minimum required for schools/day care centers, prohibiting board of health from establishing",https://app.leg.wa.gov/billsummary?BillNumber=1968&Year=2021&Initiative=false,HB 1968,Education,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Preserving medical autonomy in schools and promoting local authority.,"Klippert, Graham",No Requester,0,2
COVID-19 AND CORONAVIRUS,"Vaccination, right to decline, despite laws/rules/orders/directives addressing emergencies/diseases",https://app.leg.wa.gov/billsummary?BillNumber=1317&Year=2021&Initiative=false,HB 1317,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning an individual's right to refuse health-related measures.,"Young, Kraft, Chase, Sutherland",No Requester,0,4
COVID-19 AND CORONAVIRUS,"Vaccination, right to decline, religious/philosophical/personal objections",https://app.leg.wa.gov/billsummary?BillNumber=1006&Year=2021&Initiative=false,HB 1006,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting the right of every Washington resident to decline an immunization or vaccination based on religion or conscience.,"Klippert, Eslick, Dent, Caldier, Young, Graham, Rude, Sutherland",No Requester,0,8
COVID-19 AND CORONAVIRUS,"Vaccination, role of emergency medical technicians via collaborative care with public health agencies",https://app.leg.wa.gov/billsummary?BillNumber=1893&Year=2021&Initiative=false,Substitute - SHB 1893,136 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Allowing emergency medical technicians to provide medical evaluation, testing, and vaccines outside of an emergency in response to a public health agency request.","Donaghy, Riccelli, Leavitt, Simmons, Slatter, Tharinger, Berg, Taylor, Frame, Macri, Harris-Talley, Pollet",Department of Health,12,1
COVID-19 AND CORONAVIRUS,"Vaccination, rule/ordinance/order/policy requiring receipt for COVID of, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=1720&Year=2021&Initiative=false,HB 1720,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting the right of every Washington resident to decline an immunization or vaccination for COVID-19.,"Walsh, Chase, Boehnke, Klippert, Sutherland, Graham, Rude, Eslick, Kraft, Jacobsen, Young",No Requester,0,11
COVID-19 AND CORONAVIRUS,"Vaccination, vaccination proof for access to public places, prohibiting government from requiring",https://app.leg.wa.gov/billsummary?BillNumber=5683&Year=2021&Initiative=false,SB 5683,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting the government from requiring proof of vaccination to access public places.,"McCune, Fortunato, Padden, Short, Jeff Wilson, Linda Wilson",No Requester,1,6
COVID-19 AND CORONAVIRUS,"Vaccination, vaccine in limited supply, health care entity providing privileged access to, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=5418&Year=2021&Initiative=false,SB 5418,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting privileged access to drugs or vaccines.,"Billig, Kuderer, Conway, Darneille, Das, Frockt, Hasegawa, Hunt, Liias, Nguyen, Nobles, Randall, Saldaña, Stanford, Wellman, Claire Wilson",No Requester,15,2
COVID-19 AND CORONAVIRUS,"Vaccination/antibody status, legislators, segregation of/discrimination against/privileged status for, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=1695&Year=2021&Initiative=false,HB 1695,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Reforming the means by which the legislature establishes operating procedures.,"Walsh, Sutherland, Klippert, McCaslin, McEntire, Kraft, Jacobsen, Young",No Requester,0,8
COVID-19 AND CORONAVIRUS,"Vulnerable populations, protections for, via consumer protection improvement act",https://app.leg.wa.gov/billsummary?BillNumber=5025&Year=2021&Initiative=false,Substitute - SSB 5025,228 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning the consumer protection improvement act.,"Rolfes, Billig, Conway, Das, Dhingra, Hasegawa, Hunt, Keiser, Kuderer, Lovelett, Pedersen, Saldaña, Salomon, Stanford, Van De Wege, Wellman, Claire Wilson",Attorney General,17,2
COVID-19 AND CORONAVIRUS,"Workers, agricultural, agricultural community mental health hotline services for",https://app.leg.wa.gov/billsummary?BillNumber=1434&Year=2021&Initiative=false,HB 1434,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning agricultural community mental health hotline services.,"Dent, Orwall, Sutherland, Chambers, Graham, Klicker, Dufault, Lovick, Peterson, Volz, Jesse Johnson, Schmick, Valdez, Mosbrucker, Hoff, Callan, Barkis, Klippert, Chandler, Eslick, Boehnke, Rule, Pollet",No Requester,8,15
COVID-19 AND CORONAVIRUS,"Workers, behavioral health, provider grant program and workforce pilot program for training support grants",https://app.leg.wa.gov/billsummary?BillNumber=1504&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1504,170 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the workforce education investment act.,"Chopp, Simmons, Berry, Davis, Valdez, Wylie, Jesse Johnson, Ryu, Tharinger, Taylor, Goodman, Bergquist, Ramel, Peterson, Senn, Dolan, Ormsby, Duerr, Macri, Kloba, Callan, Morgan, Stonier, Pollet, Riccelli, Thai",No Requester,26,0
COVID-19 AND CORONAVIRUS,"Workers, Washington income replacement for immigrant workers program, during COVID pandemic, creating",https://app.leg.wa.gov/billsummary?BillNumber=5438&Year=2021&Initiative=false,SB 5438,"Labor, Comm &","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing unemployment benefits to workers who are unemployed as a result of the COVID-19 pandemic and not eligible for unemployment benefits due to immigration status.,"Saldaña, Nobles, Cleveland, Darneille, Das, Dhingra, Hasegawa, Hunt, Kuderer, Liias, Lovelett, Nguyen, Robinson, Stanford, Wellman, Claire Wilson",No Requester,15,2
COVID-19 AND CORONAVIRUS,"WorkFirst TANF program, extension beyond 60 months limit for months when unemployment rate at/above 7 percent",https://app.leg.wa.gov/billsummary?BillNumber=5214&Year=2021&Initiative=false,2nd Substitute - 2SSB 5214,239 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning economic assistance programs.,"Nguyen, Dhingra, Darneille, Das, Frockt, Hasegawa, Hunt, Kuderer, Liias, Lovelett, Nobles, Robinson, Stanford, Claire Wilson",No Requester,13,2
COVID-19 AND CORONAVIRUS,"WorkFirst TANF program, ineligibility after 60 months, not counting months when unemployment rate at/above 7 percent",https://app.leg.wa.gov/billsummary?BillNumber=5214&Year=2021&Initiative=false,2nd Substitute - 2SSB 5214,239 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning economic assistance programs.,"Nguyen, Dhingra, Darneille, Das, Frockt, Hasegawa, Hunt, Kuderer, Liias, Lovelett, Nobles, Robinson, Stanford, Claire Wilson",No Requester,13,2
COVID-19 AND CORONAVIRUS,"WorkFirst TANF program, termination and ineligibility provisions, removal of or exemption from, when",https://app.leg.wa.gov/billsummary?BillNumber=5214&Year=2021&Initiative=false,2nd Substitute - 2SSB 5214,239 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning economic assistance programs.,"Nguyen, Dhingra, Darneille, Das, Frockt, Hasegawa, Hunt, Kuderer, Liias, Lovelett, Nobles, Robinson, Stanford, Claire Wilson",No Requester,13,2
COVID-19 AND CORONAVIRUS,"WorkFirst TANF program, WorkFirst orientation attendance requirement, dropping, when",https://app.leg.wa.gov/billsummary?BillNumber=5214&Year=2021&Initiative=false,2nd Substitute - 2SSB 5214,239 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning economic assistance programs.,"Nguyen, Dhingra, Darneille, Das, Frockt, Hasegawa, Hunt, Kuderer, Liias, Lovelett, Nobles, Robinson, Stanford, Claire Wilson",No Requester,13,2
COVID-19 AND CORONAVIRUS,"Working connections child care, eligibility/copayment, federal pandemic benefits exclusion",https://app.leg.wa.gov/billsummary?BillNumber=5023&Year=2021&Initiative=false,SB 5023,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning working connections child care eligibility and unemployment benefits.,"Claire Wilson, Saldaña, Billig, Darneille, Das, Dhingra, Hasegawa, Keiser, Kuderer, Liias, Lovelett, Nguyen, Pedersen, Robinson, Salomon, Stanford",No Requester,15,2
COVID-19 AND CORONAVIRUS,"Working families' tax exemption, providing sales/use tax exemption, updating and simplifying",https://app.leg.wa.gov/billsummary?BillNumber=1297&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1297,195 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning working families tax exemption.,"Thai, Stokesbary, Ramel, Ryu, Robertson, Leavitt, Bateman, Fitzgibbon, Shewmake, Chapman, Jesse Johnson, Senn, Frame, Riccelli, Chopp, Wylie, Wicks, Simmons, Boehnke, Berry, Davis, Tharinger, Walsh, Eslick, Goodman, Peterson, Santos, Valdez, Cody, Chambers, Kloba, Ramos, Kirby, Bronoske, Gregerson, Macri, Callan, Paul, Sells, Bergquist, Ormsby, Pollet, Slatter, Stonier, Taylor, Harris-Talley",No Requester,39,7
